s_adminid,s_ftype,,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM study HUC8,River name or region,IFIM site name(s),Drainage area mi2,MAF,s_name
399272,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050001,0,20,0.6092,0.5875,0.6391,1.6797,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399274,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050002,0.0034,22,0.3559,0.3237,0.4778,1.669,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399294,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0294,15,0.3153,0.2626,0.2468,2.8076,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399294,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0294,15,0.3153,0.2626,0.2468,2.8076,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399294,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0294,15,0.3153,0.2626,0.2468,2.8076,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399294,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0294,15,0.3153,0.2626,0.2468,2.8076,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399296,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.033,15,0.3043,0.2508,0.3967,2.7931,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399296,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.033,15,0.3043,0.2508,0.3967,2.7931,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
380298,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.000002,66,0.2972,0.2863,1.152,16.2718,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380298,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.000002,66,0.2972,0.2863,1.152,16.2718,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380298,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.000002,66,0.2972,0.2863,1.152,16.2718,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
399279,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0005,8,0.888,0.8694,0.5914,0.6832,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399279,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0005,8,0.888,0.8694,0.5914,0.6832,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399279,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0005,8,0.888,0.8694,0.5914,0.6832,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
399279,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0005,8,0.888,0.8694,0.5914,0.6832,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%
407714,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0006,11,0.747,0.7189,1.0181,1.3139,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407714,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0006,11,0.747,0.7189,1.0181,1.3139,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407714,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0006,11,0.747,0.7189,1.0181,1.3139,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407714,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0006,11,0.747,0.7189,1.0181,1.3139,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407723,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0059,25,0.2858,0.2547,0.3531,4.3932,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407723,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0059,25,0.2858,0.2547,0.3531,4.3932,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407723,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0059,25,0.2858,0.2547,0.3531,4.3932,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407727,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.6049,84,0.0033,-0.0089,0.0236,5.4756,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407727,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.6049,84,0.0033,-0.0089,0.0236,5.4756,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407727,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.6049,84,0.0033,-0.0089,0.0236,5.4756,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407727,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.6049,84,0.0033,-0.0089,0.0236,5.4756,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407729,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0022,37,0.2377,0.2159,0.4054,5.1517,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407729,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0022,37,0.2377,0.2159,0.4054,5.1517,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
402667,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6791,0.6716,0.3661,1.6029,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402667,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6791,0.6716,0.3661,1.6029,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402667,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6791,0.6716,0.3661,1.6029,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402667,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6791,0.6716,0.3661,1.6029,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402685,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0008,47,0.2232,0.206,0.2269,2.4045,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402685,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0008,47,0.2232,0.206,0.2269,2.4045,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402685,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0008,47,0.2232,0.206,0.2269,2.4045,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402669,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0.000002,28,0.5908,0.5751,0.6262,2.4698,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402669,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0.000002,28,0.5908,0.5751,0.6262,2.4698,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402642,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,13,0.9421,0.9368,0.9542,1.0926,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402642,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,13,0.9421,0.9368,0.9542,1.0926,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402645,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050001,0.000001,21,0.7152,0.7002,0.5392,1.5758,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402647,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050002,0,24,0.6934,0.6794,0.5265,0.4788,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402677,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0.000001,41,0.4741,0.4606,0.2971,2.0603,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
402677,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0.000001,41,0.4741,0.4606,0.2971,2.0603,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%
407735,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,44,0.5733,0.5631,0.6981,3.7385,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407735,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,44,0.5733,0.5631,0.6981,3.7385,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407748,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0647,14,0.2563,0.1944,-0.4453,7.3839,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407748,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0647,14,0.2563,0.1944,-0.4453,7.3839,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407702,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0034,34,0.2384,0.2146,0.2046,3.3655,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407702,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0034,34,0.2384,0.2146,0.2046,3.3655,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407702,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0034,34,0.2384,0.2146,0.2046,3.3655,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407705,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050001,0.906,24,0.0006,-0.0448,0.0142,4.7351,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
407706,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050002,0.1258,15,0.1707,0.1069,-0.3584,6.064,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%
380260,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050002,0.0003,34,0.3432,0.3226,2.0778,8.4586,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380254,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000005,17,0.761,0.745,3.4393,11.0558,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380254,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000005,17,0.761,0.745,3.4393,11.0558,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380258,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050001,0,31,0.6562,0.6444,2.3049,11.978,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380271,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0012,12,0.6676,0.6344,3.4588,6.5373,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380271,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0012,12,0.6676,0.6344,3.4588,6.5373,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380271,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0012,12,0.6676,0.6344,3.4588,6.5373,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380271,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0012,12,0.6676,0.6344,3.4588,6.5373,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380286,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,35,0.4423,0.4254,1.8562,10.8268,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380286,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,35,0.4423,0.4254,1.8562,10.8268,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380286,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,35,0.4423,0.4254,1.8562,10.8268,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380292,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,95,0.3407,0.3336,1.2495,12.4061,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380292,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,95,0.3407,0.3336,1.2495,12.4061,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380292,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,95,0.3407,0.3336,1.2495,12.4061,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380292,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,95,0.3407,0.3336,1.2495,12.4061,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380294,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0.000008,40,0.4139,0.3985,2.3473,15.9435,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380294,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0.000008,40,0.4139,0.3985,2.3473,15.9435,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380310,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,61,0.8073,0.804,3.8051,11.0445,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
380310,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,61,0.8073,0.804,3.8051,11.0445,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%
399037,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_mean,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050001,0,19,0.6711,0.6518,0.6559,1.7137,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_mean )_ upper 80%
399039,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_mean,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050002,0.0004,22,0.4729,0.4465,0.5533,1.4833,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_mean )_ upper 80%
399044,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_mean,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0005,8,0.8878,0.8691,0.5907,0.6945,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_mean )_ upper 80%
399044,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_mean,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0005,8,0.8878,0.8691,0.5907,0.6945,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_mean )_ upper 80%
